filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,label
sample94.wav,0.297738105,0.084314756,1133.955937,1019.832142,2231.029256,0.072091562,-225.2541962,184.422348,-71.68516541,23.00229073,31.63713455,-6.830422878,13.34952164,1.644799948,-6.11447525,7.744555473,HumpbackWhaleBermuda
sample95.wav,0.367447883,0.084593341,1274.025631,1021.265127,2303.354899,0.103823061,-224.9409485,176.5792236,-79.05401611,19.81821251,38.21646118,-6.049857616,10.00371456,5.167818546,0.281479746,12.6145153,HumpbackWhaleBermuda
sample96.wav,0.334590137,0.068016939,684.802039,816.144141,1163.540649,0.04127785,-284.4768982,212.3903961,-10.82210159,19.87229729,1.97208035,0.363420427,-1.602293849,-2.36380434,12.89441586,6.864341259,HumpbackWhaleBermuda
sample97.wav,0.372374356,0.065357335,556.7180625,800.1332279,869.3532308,0.029292354,-298.2600098,211.2698517,10.39339828,23.64510727,-4.70279932,6.657310009,2.324108601,-1.569549322,14.29125118,2.000356197,HumpbackWhaleBermuda
sample98.wav,0.362554878,0.071310773,582.6874073,780.8844345,878.3253988,0.034923412,-292.5593567,211.4258575,9.947758675,18.69062996,-6.735629082,4.244694233,2.863982677,0.050087258,16.80942917,4.792062759,HumpbackWhaleBermuda
sample99.wav,0.339700103,0.084766872,515.2800097,750.6587409,814.3239339,0.027497468,-291.8285522,208.7037354,17.11288643,21.41720963,0.578955948,6.923913479,4.788392067,-2.238699436,12.15929699,-0.088266127,HumpbackWhaleBermuda
sample0.wav,0.562362313,0.005687925,1758.646445,1658.779904,3662.887573,0.017223217,-502.6846008,95.90049744,-50.98681259,54.36580276,-8.226244926,3.521891356,6.459451675,-4.210245609,10.30689144,-9.192863464,HumpbackWhaleBritishVirginIslands
sample1.wav,0.499582559,0.004338553,1908.807882,1683.910577,3850.954183,0.042304145,-507.4214478,89.83673096,-55.54428864,56.8433075,-14.2821207,3.44353199,6.579779625,-5.418128014,11.85428238,-5.372325897,HumpbackWhaleBritishVirginIslands
sample10.wav,0.451859474,0.005261821,1978.530334,1664.561137,3817.258708,0.068149143,-507.1109924,78.67636871,-57.83345032,51.87012482,-16.84967422,3.856168509,13.96102905,-0.410981059,11.12153244,-2.105404854,HumpbackWhaleBritishVirginIslands
sample100.wav,0.256127775,0.008248342,1987.018705,1633.511011,3873.135376,0.091634115,-495.1813965,78.60958099,-59.57343292,51.21995544,-21.35750771,7.497781754,14.38614559,-3.36719346,11.57174301,-3.950304031,HumpbackWhaleBritishVirginIslands
sample101.wav,0.491283566,0.006613889,1742.30057,1596.751946,3538.37382,0.033372667,-490.7141113,94.80369568,-54.50283051,43.17500305,-11.42620182,7.628191948,12.66985416,-3.857110262,4.614813328,-9.815777779,HumpbackWhaleBritishVirginIslands
sample102.wav,0.4517456,0.005597347,1932.181737,1676.567033,3792.984009,0.06528049,-501.3828735,85.34738159,-51.91059494,58.07422256,-14.64523697,1.300301909,7.14440918,-5.812273026,11.19145107,-2.800980568,HumpbackWhaleBritishVirginIslands
sample103.wav,0.349262327,0.007086358,1947.735164,1584.09423,3643.697103,0.085306803,-499.4151001,81.28533173,-62.33230972,48.37683868,-19.34280968,5.336493492,15.70062828,2.620145559,12.17748833,-6.334388256,HumpbackWhaleBritishVirginIslands
sample104.wav,0.528368235,0.005441306,1716.57206,1655.948937,3617.478434,0.025458442,-500.4273682,100.4859467,-52.5490036,54.96404648,-9.627619743,6.691556454,8.80087471,-5.320365429,7.966714382,-9.277387619,HumpbackWhaleBritishVirginIslands
sample105.wav,0.35675478,0.00806734,1877.23413,1602.841489,3729.480998,0.064884892,-495.6158142,84.47499847,-57.87446594,52.49285507,-17.13482475,5.487261772,12.91344357,-2.248971939,11.94119167,-4.871878147,HumpbackWhaleBritishVirginIslands
sample106.wav,0.449021906,0.004520767,1902.797758,1677.030929,3800.909424,0.066342954,-514.862793,100.4256821,-72.11255646,68.28836823,-23.3625946,7.84754324,8.462172508,-1.767507434,18.15194702,-1.68443501,HumpbackWhaleBritishVirginIslands
sample107.wav,0.415229708,0.006935346,1733.200016,1583.325825,3555.969238,0.037373861,-486.3625183,91.09902954,-49.27467728,49.21614075,-7.694238663,-6.214706898,1.570598602,-7.014029026,6.376474857,-4.642351627,HumpbackWhaleBritishVirginIslands
sample108.wav,0.542311609,0.003829523,1690.621951,1622.210274,3562.449137,0.033273202,-512.6292725,117.4039154,-70.79199982,68.22150421,-13.32476139,12.42650795,9.438327789,-0.792067587,16.189394,-9.418649673,HumpbackWhaleBritishVirginIslands
sample109.wav,0.545826554,0.003707283,1726.182125,1664.682227,3652.968343,0.023968732,-525.9979858,111.3917999,-65.18518829,71.10125732,-12.34876156,14.94611168,10.0442152,-2.613413572,14.75198936,-7.773840904,HumpbackWhaleBritishVirginIslands
sample11.wav,0.516627848,0.005402195,1714.651161,1657.579085,3621.316528,0.023579915,-499.515686,101.1501999,-49.52381897,56.47480774,-8.072442055,6.166354179,7.445138931,-7.031653881,6.849633217,-9.774692535,HumpbackWhaleBritishVirginIslands
sample110.wav,0.591802299,0.00444905,1704.24159,1629.075817,3567.832438,0.028957791,-513.5612183,119.3847122,-66.50017548,73.99532318,-15.27715683,16.35703278,11.20569706,-2.197941542,14.26710033,-12.03946686,HumpbackWhaleBritishVirginIslands
sample111.wav,0.451273739,0.0064752,1607.089664,1576.541505,3386.395264,0.03447356,-492.1956787,107.6497192,-54.92290497,60.45634842,-2.949106932,5.287951946,9.460285187,-0.204884991,12.16876698,-8.285236359,HumpbackWhaleBritishVirginIslands
sample112.wav,0.573418438,0.006793574,1647.062816,1692.902163,3586.075846,0.011402271,-504.8582764,78.81969452,-32.36381531,49.71165466,4.190547943,8.318995476,16.66901016,4.931160927,14.6131773,2.769685507,HumpbackWhaleBritishVirginIslands
sample113.wav,0.547076643,0.00790749,1560.597219,1611.485411,3392.57609,0.019063314,-481.6660156,91.5868988,-32.89529037,49.15516663,3.044444799,5.058865547,15.60171604,4.21858263,13.86344147,2.950430393,HumpbackWhaleBritishVirginIslands
sample114.wav,0.452466756,0.008498869,1549.833967,1599.582061,3385.348511,0.027630841,-480.4609985,89.94837952,-39.62256241,48.4332962,6.960553169,7.366794109,16.79730606,7.634521961,17.26917839,2.286808729,HumpbackWhaleBritishVirginIslands
sample115.wav,0.594097674,0.007344776,1568.895017,1625.89665,3391.579183,0.014847367,-494.092041,87.4977951,-29.62528229,48.78536606,4.702537537,5.283407688,13.4887476,2.526269197,12.40340805,1.807955384,HumpbackWhaleBritishVirginIslands
sample116.wav,0.53727299,0.009035082,1553.65878,1620.681276,3407.529704,0.021730776,-485.778717,90.75743866,-36.75053024,54.06497192,4.513685226,7.325571537,17.25824738,6.529878616,16.75833511,3.163018227,HumpbackWhaleBritishVirginIslands
sample117.wav,0.546037257,0.003853014,1608.319039,1628.647794,3463.506063,0.0202162,-528.8480835,123.1949539,-60.83994293,73.36038971,-16.54088593,14.27926254,9.560199738,-2.200565577,14.63575935,-11.66793728,HumpbackWhaleBritishVirginIslands
sample118.wav,0.423420936,0.005142627,1684.724419,1603.007651,3507.469686,0.036248101,-502.0371704,104.0371017,-53.60492706,66.60894012,-1.975623608,9.08848381,5.740942001,-3.695626974,14.11712074,-8.021636009,HumpbackWhaleBritishVirginIslands
sample119.wav,0.50457716,0.004014138,1876.405931,1711.255453,3861.12264,0.02299443,-516.0973511,90.74533081,-53.67900085,64.06957245,-8.269206047,7.740404129,7.923566818,-3.905563831,13.83302975,-6.966802597,HumpbackWhaleBritishVirginIslands
sample12.wav,0.369445622,0.008089975,1889.865004,1593.580318,3719.661458,0.066392687,-494.812561,82.44015503,-61.04692459,50.11249542,-17.12092781,5.895184517,13.91890812,-0.456245154,12.99428844,-3.840030432,HumpbackWhaleBritishVirginIslands
sample13.wav,0.389011443,0.007289452,1823.045781,1612.806025,3636.419678,0.072283709,-484.620575,84.03846741,-52.40206909,51.66914368,-13.13215923,-3.041372299,7.053302765,-2.92210412,11.54889774,1.178943038,HumpbackWhaleBritishVirginIslands
sample14.wav,0.452068508,0.004343572,1752.524058,1611.594927,3620.519002,0.034900807,-511.3124695,112.4988785,-67.77883911,65.03121948,-17.13319397,3.290215969,2.942135811,-6.471133232,12.6867075,-8.175436974,HumpbackWhaleBritishVirginIslands
sample15.wav,0.51129806,0.003883956,1704.619066,1616.459961,3568.231201,0.035664876,-511.8087463,116.7943268,-71.56646729,68.99912262,-13.19516087,12.02848911,8.057293892,-1.726409078,16.37353134,-8.634981155,HumpbackWhaleBritishVirginIslands
sample16.wav,0.591638386,0.003845045,1716.672252,1672.347618,3646.139526,0.01836254,-527.7037964,112.6543503,-63.9028244,72.45197296,-12.49872494,17.08211899,11.00200748,-3.167100191,13.94505787,-8.86028862,HumpbackWhaleBritishVirginIslands
sample17.wav,0.586736381,0.004300652,1718.779083,1637.570182,3587.371826,0.028883192,-517.6317749,116.1012878,-66.58810425,73.58246613,-14.43218136,15.84902382,11.05910778,-1.597732306,15.05750656,-11.43208027,HumpbackWhaleBritishVirginIslands
sample18.wav,0.450472265,0.00625103,1629.682781,1609.871926,3462.359619,0.031473796,-494.7322388,105.5688782,-53.6254158,61.40133286,-2.878009319,5.26337862,9.477421761,0.005944711,12.10774136,-7.838183403,HumpbackWhaleBritishVirginIslands
sample19.wav,0.548755825,0.008328967,1585.546875,1632.535159,3441.225179,0.016719112,-488.2976379,87.65118408,-37.52033234,47.39690781,3.201532364,9.028175354,19.32940483,7.656223774,16.57016182,3.607808828,HumpbackWhaleBritishVirginIslands
sample2.wav,0.460811943,0.004244086,1884.790976,1712.707499,3885.696411,0.027723524,-523.4558105,87.2021637,-59.20651245,55.4719429,-14.90002251,11.06416607,15.06709003,-0.192823723,11.0138483,-9.811798096,HumpbackWhaleBritishVirginIslands
sample20.wav,0.254793912,0.008242527,1989.505562,1634.380349,3875.129191,0.0917381,-495.8199768,79.09281921,-60.16514587,51.83354187,-21.60063362,7.626230717,14.24863243,-3.515385628,11.68139267,-4.027131557,HumpbackWhaleBritishVirginIslands
sample21.wav,0.489133209,0.006618691,1740.685512,1596.37139,3534.38619,0.033338759,-490.6181641,94.72574615,-54.47940063,43.11650085,-11.41331768,7.559325218,12.57683182,-3.926096201,4.61420536,-9.748779297,HumpbackWhaleBritishVirginIslands
sample22.wav,0.456215382,0.005511682,1932.005965,1675.157526,3785.756429,0.065271448,-500.8825989,85.74341583,-51.73488235,58.10179138,-14.53625679,1.24782455,7.016216755,-6.006171227,11.08834362,-2.789769411,HumpbackWhaleBritishVirginIslands
sample23.wav,0.350391567,0.007160562,1943.375165,1575.814511,3630.687459,0.085449219,-498.8467407,81.81996155,-62.53308487,48.32886505,-19.42500114,5.471900463,15.71660519,2.565867186,12.22648525,-6.462872982,HumpbackWhaleBritishVirginIslands
sample24.wav,0.535524666,0.005445051,1716.588814,1655.922406,3615.384928,0.025399667,-499.7579651,99.4450531,-51.76011276,54.25400162,-9.175574303,6.342911243,8.893692017,-5.182483673,7.847153664,-9.037242889,HumpbackWhaleBritishVirginIslands
sample25.wav,0.358610809,0.008066181,1875.950426,1600.544114,3728.683472,0.064860026,-495.2555847,83.97637177,-57.39316559,52.10602951,-16.97389793,5.290643692,12.93046093,-2.365299702,11.76212311,-4.836556435,HumpbackWhaleBritishVirginIslands
sample26.wav,0.447134852,0.004521506,1899.987778,1671.785526,3796.42334,0.066510236,-513.3282471,98.63162994,-70.56305695,66.83325958,-22.27162933,7.232071877,8.712779999,-1.772750854,17.88869476,-1.258743048,HumpbackWhaleBritishVirginIslands
sample27.wav,0.420168549,0.006918826,1735.567994,1583.139492,3558.959961,0.037285699,-486.8158875,91.15804291,-49.5582428,49.356987,-7.888126373,-6.207837582,1.503218174,-7.136330128,6.456760883,-4.69843483,HumpbackWhaleBritishVirginIslands
sample28.wav,0.539582431,0.003827949,1691.483495,1620.6225,3561.950684,0.033356843,-513.4959717,118.4790039,-71.94541931,68.87914276,-13.99644375,12.71859646,9.269583702,-0.875250578,16.37443352,-9.625757217,HumpbackWhaleBritishVirginIslands
sample29.wav,0.545642495,0.003725185,1723.037353,1662.808581,3647.884115,0.023939345,-526.0557861,111.7929535,-65.36005402,71.29568481,-12.52541542,15.01467323,9.968953133,-2.656912088,14.8183527,-7.789358139,HumpbackWhaleBritishVirginIslands
sample3.wav,0.440410614,0.00517686,1690.161222,1633.185936,3585.427856,0.029590748,-497.0818787,98.8835907,-46.70661545,53.55491257,-2.947200298,4.806821346,3.552335501,-8.707115173,7.023152828,-8.65666008,HumpbackWhaleBritishVirginIslands
sample30.wav,0.59010309,0.004440863,1703.261366,1628.848598,3567.782593,0.029134115,-514.2463989,120.3749313,-67.31948853,74.75663757,-15.74053288,16.62409019,11.07042313,-2.235763073,14.40123272,-12.29190063,HumpbackWhaleBritishVirginIslands
sample31.wav,0.452444285,0.006477154,1607.449203,1577.125813,3384.550985,0.034493906,-492.281311,107.7922287,-55.02606964,60.42789841,-3.042969227,5.302079201,9.42285347,-0.270804524,12.14539623,-8.30654335,HumpbackWhaleBritishVirginIslands
sample32.wav,0.570602894,0.006791834,1647.575993,1691.667722,3586.225382,0.01139549,-504.9174194,78.6696167,-32.40378189,49.68852615,4.257945538,8.270775795,16.61605644,4.869453907,14.57701302,2.797092676,HumpbackWhaleBritishVirginIslands
sample33.wav,0.593163788,0.006515891,1692.092674,1691.083388,3648.382568,0.015157064,-498.6425781,78.60020447,-33.96644974,49.88112259,4.098811626,5.806641579,14.19484425,2.45285368,12.78739548,2.259711742,HumpbackWhaleBritishVirginIslands
sample34.wav,0.315383762,0.007689462,1966.053643,1649.512826,3890.182495,0.081314652,-499.2050781,78.82344055,-58.65692902,49.84738541,-19.25271225,8.379424095,14.46778679,-2.434200048,11.86825371,-4.63731575,HumpbackWhaleBritishVirginIslands
sample35.wav,0.431419522,0.006939335,1805.008358,1602.998635,3597.191366,0.045959473,-490.8545532,90.91080475,-55.51753235,45.66400909,-14.58455944,6.305515766,12.98087311,-3.991240025,6.247897625,-7.428368092,HumpbackWhaleBritishVirginIslands
sample36.wav,0.516167223,0.004816758,1926.916886,1687.666782,3790.342204,0.055942112,-502.5117798,86.66973114,-50.97836304,59.27434158,-11.42320633,2.233136177,5.8425107,-8.362943649,8.80826664,-3.386603355,HumpbackWhaleBritishVirginIslands
sample37.wav,0.309013635,0.007930907,1930.751359,1559.50406,3601.577759,0.091568558,-495.6553955,82.66741943,-62.26877213,49.0632515,-21.50629807,2.915457249,14.03969288,3.22432518,14.44657612,-5.997062206,HumpbackWhaleBritishVirginIslands
sample38.wav,0.525268555,0.004593978,1757.946765,1677.682771,3694.688924,0.026930067,-506.5245667,96.5400238,-53.49711227,53.53320313,-11.09527683,8.20308876,11.014431,-4.243131161,7.973477364,-8.611308098,HumpbackWhaleBritishVirginIslands
sample39.wav,0.383952171,0.008581012,1842.919346,1597.509334,3679.585775,0.059063947,-491.493866,88.71031952,-55.99210739,54.18984222,-16.01394081,3.876884222,10.49711132,-4.259673119,11.06513786,-4.679868698,HumpbackWhaleBritishVirginIslands
sample4.wav,0.307973742,0.005100213,1963.882555,1649.230654,3818.554688,0.085788303,-513.2957153,97.71746826,-70.10728455,69.19776154,-26.16432953,2.163270712,5.582744598,-2.49277544,20.26327896,0.435930222,HumpbackWhaleBritishVirginIslands
sample40.wav,0.409692645,0.005030985,1888.640769,1631.592749,3721.406047,0.075391981,-509.1521301,101.2397614,-74.97421265,64.89875793,-23.78120041,9.041381836,10.53929806,-0.661480725,17.36356354,-3.369821072,HumpbackWhaleBritishVirginIslands
sample41.wav,0.469397753,0.006328518,1768.170519,1644.048631,3673.355103,0.024750886,-495.3624878,85.73048401,-46.758255,49.86159897,-6.759009361,-3.709858179,3.086381674,-5.802134037,7.368847847,-3.694752693,HumpbackWhaleBritishVirginIslands
sample42.wav,0.497094989,0.00429141,1676.007664,1589.864015,3502.983602,0.042066786,-507.2314148,120.2978134,-71.37115479,67.77963257,-14.77039242,9.82730484,7.382762909,-2.587461233,15.3553896,-9.998792648,HumpbackWhaleBritishVirginIslands
sample43.wav,0.532976151,0.003714538,1718.957158,1655.685245,3642.401123,0.026936849,-525.1216431,111.7670517,-67.02986145,70.02731323,-13.16759777,13.99667454,10.35473061,-1.519748926,15.54072857,-7.698961735,HumpbackWhaleBritishVirginIslands
sample44.wav,0.597129285,0.004411097,1706.871361,1633.157174,3576.00708,0.02702275,-513.9923096,119.2994537,-66.068367,74.40046692,-14.6821022,16.93845177,11.01537609,-3.141229153,13.71971321,-11.60103226,HumpbackWhaleBritishVirginIslands
sample45.wav,0.457730949,0.004931223,1673.134227,1611.350262,3502.086385,0.033756963,-506.1453857,104.1196289,-56.01525879,63.71347809,-5.209231377,5.34157896,7.550277233,-1.91151917,11.41875172,-9.787484169,HumpbackWhaleBritishVirginIslands
sample46.wav,0.585905194,0.008576479,1576.243357,1636.921985,3423.480225,0.015679253,-488.5144653,88.02437592,-35.95219421,48.45319366,4.283697128,9.15392971,18.35104942,6.867052078,16.17199898,3.011244535,HumpbackWhaleBritishVirginIslands
sample47.wav,0.300175637,0.00896309,1825.937293,1601.286093,3697.131348,0.073560927,-490.1415405,90.44634247,-59.97517776,50.50998306,-15.52856445,10.91975689,17.92850494,1.62447691,12.9794178,-5.56266737,HumpbackWhaleBritishVirginIslands
sample48.wav,0.417356431,0.00604753,1883.92526,1648.255718,3752.559408,0.047767922,-499.352356,83.60955811,-56.2074852,47.32548523,-16.34984398,7.306466103,13.90728283,-3.661155939,8.900922775,-4.069953442,HumpbackWhaleBritishVirginIslands
sample49.wav,0.585350335,0.005362619,1797.448766,1655.043505,3667.971802,0.027999313,-498.7567139,93.65180969,-50.28821182,54.17773438,-7.494543076,3.957980156,6.562269211,-6.835682392,6.28882122,-8.215892792,HumpbackWhaleBritishVirginIslands
sample5.wav,0.529491603,0.005619986,1845.220963,1612.557556,3645.092773,0.041573984,-498.4256287,93.32296753,-60.93891144,49.77056122,-14.72924232,2.126373053,7.693029404,-1.404428601,14.49713135,-4.805443287,HumpbackWhaleBritishVirginIslands
sample50.wav,0.313427269,0.006860771,1996.546837,1607.987127,3711.536662,0.095990216,-497.8800659,80.55695343,-60.12609482,54.07118988,-20.70193291,1.922975063,11.46743679,0.111426458,15.08624458,-3.714983225,HumpbackWhaleBritishVirginIslands
sample51.wav,0.472097367,0.005966127,1813.416158,1638.735785,3645.740763,0.0531571,-500.6326599,89.66928864,-54.29954147,50.03770065,-14.34511662,5.458755016,13.083745,-1.528344154,8.846551895,-6.039811134,HumpbackWhaleBritishVirginIslands
sample52.wav,0.446641386,0.0051175,1869.823073,1681.722861,3813.021851,0.044605396,-502.4306335,91.68170929,-52.14901733,62.08967972,-11.57431793,3.89679265,4.614235878,-9.469573021,8.852077484,-4.39279604,HumpbackWhaleBritishVirginIslands
sample53.wav,0.310419977,0.008532627,1892.91335,1548.530234,3600.780233,0.084251121,-485.5041504,85.90875244,-65.62569427,48.31667709,-20.21270943,3.824721813,15.43879223,1.977166653,13.39739609,-4.835739613,HumpbackWhaleBritishVirginIslands
sample54.wav,0.495902538,0.006087623,1752.806107,1656.703835,3696.832275,0.030583134,-497.4285278,84.11245728,-47.11774445,49.82481003,-7.201038361,-1.639874935,4.919698238,-3.960733175,10.9598875,0.404743344,HumpbackWhaleBritishVirginIslands
sample55.wav,0.477473497,0.004343282,1678.93029,1591.899648,3520.678711,0.041097005,-507.0378113,116.5945282,-68.28452301,64.88982391,-13.94440842,7.039060116,6.823010921,-3.326802492,13.75158691,-10.27627373,HumpbackWhaleBritishVirginIslands
sample56.wav,0.531206369,0.003937476,1698.151176,1636.460446,3589.714559,0.027542679,-519.7937622,114.3423538,-67.49589539,69.14556885,-13.62786007,13.34495068,10.33956432,-1.040314913,15.51412201,-8.375728607,HumpbackWhaleBritishVirginIslands
sample57.wav,0.609172404,0.00405776,1712.658412,1655.748222,3616.182454,0.022119593,-520.1452026,117.4578094,-65.79573822,72.94213867,-14.72346592,17.40509224,11.10906982,-3.419542074,13.79677677,-10.62057018,HumpbackWhaleBritishVirginIslands
sample58.wav,0.450489372,0.004714395,1704.196557,1595.070008,3510.261027,0.039926034,-504.4986267,104.3438797,-57.36460876,66.41233063,-5.650270462,5.485510349,6.971637726,-3.859152794,9.654582024,-11.61335564,HumpbackWhaleBritishVirginIslands
sample59.wav,0.575487375,0.008245769,1572.669539,1626.242364,3420.240275,0.016911259,-483.3015747,91.4850235,-39.49215317,46.34065247,3.277409077,8.737895966,18.09555244,8.131861687,17.77994728,2.995877981,HumpbackWhaleBritishVirginIslands
sample6.wav,0.503420472,0.004693272,1885.118723,1703.496123,3859.876506,0.051638003,-502.2339172,86.62203217,-47.56744766,55.91082382,-10.16927528,1.534989953,2.782403946,-8.552197456,11.35514927,-1.998314023,HumpbackWhaleBritishVirginIslands
sample60.wav,0.397071183,0.005823452,1904.347014,1662.345127,3796.523031,0.046004684,-502.032196,80.77528381,-56.84531403,46.93733597,-15.56378269,8.928688049,16.02972984,-1.959082723,9.447868347,-3.865919352,HumpbackWhaleBritishVirginIslands
sample61.wav,0.612098217,0.005440923,1763.50704,1658.228035,3640.806071,0.022176107,-498.7616577,96.33434296,-48.03675079,53.38705063,-7.810865402,3.737433434,6.319176674,-7.687281132,4.646490574,-10.0390358,HumpbackWhaleBritishVirginIslands
sample62.wav,0.333375782,0.006315714,1965.476277,1616.38841,3727.636719,0.085049099,-500.6006165,80.30912018,-59.88510895,52.53871918,-19.25983429,2.756229639,11.32183456,1.124462843,16.42412567,-4.269133568,HumpbackWhaleBritishVirginIslands
sample63.wav,0.431222409,0.006702494,1856.863506,1612.853264,3617.428589,0.069424099,-496.637085,89.74365234,-57.47285461,51.71865845,-17.26169777,4.074219227,13.12454128,-2.286407948,8.819601059,-4.289348602,HumpbackWhaleBritishVirginIslands
sample64.wav,0.475990772,0.004763511,1839.957827,1695.379468,3815.464274,0.032712583,-506.140564,94.11460114,-51.71687317,61.80815506,-11.02319813,5.34128046,5.101323605,-9.08294487,8.761707306,-5.834428787,HumpbackWhaleBritishVirginIslands
sample65.wav,0.30824697,0.00825595,1913.226997,1567.752904,3648.282878,0.08617938,-488.8439331,83.74472046,-63.38326645,51.6264801,-18.17323685,3.186399698,13.60630417,0.528157949,12.16141987,-4.67929697,HumpbackWhaleBritishVirginIslands
sample66.wav,0.454684734,0.006709323,1747.469447,1624.20129,3643.348185,0.042229546,-490.3015747,86.36161804,-49.19316483,48.41930771,-10.64026546,-2.445107937,5.932782173,-3.527689219,11.77493477,0.621369243,HumpbackWhaleBritishVirginIslands
sample67.wav,0.486786067,0.004231581,1705.833035,1605.861963,3561.153158,0.038388853,-510.7412109,115.3486862,-68.9751358,66.24114227,-14.50732899,6.976854324,6.10615921,-3.972204924,13.71510601,-9.695088387,HumpbackWhaleBritishVirginIslands
sample68.wav,0.554731846,0.003866563,1712.679089,1638.632508,3607.160441,0.028738516,-518.5968018,114.6795731,-69.71390533,68.86306763,-14.17232704,13.82681847,10.6034193,-0.433106959,16.49408722,-7.990184784,HumpbackWhaleBritishVirginIslands
sample69.wav,0.577158988,0.004178357,1690.267804,1644.233776,3575.159709,0.020311144,-518.7468262,118.8299484,-64.14839172,72.30794525,-13.85904503,16.7834568,9.986779213,-4.461129189,12.78399658,-10.90942955,HumpbackWhaleBritishVirginIslands
sample7.wav,0.259387195,0.009984064,1864.242469,1554.771284,3628.544108,0.073321307,-489.2302551,82.9265213,-62.8147049,41.71981812,-21.45685005,11.10629749,20.15667915,-0.243262261,8.741182327,-7.031369209,HumpbackWhaleBritishVirginIslands
sample70.wav,0.490534127,0.00476315,1704.639472,1595.823075,3506.871541,0.04401765,-502.6407776,103.7042618,-57.56367111,66.26558685,-5.372589111,6.061429501,8.403728485,-2.322431326,10.41340828,-11.29555893,HumpbackWhaleBritishVirginIslands
sample71.wav,0.534146667,0.006941616,1613.759993,1643.687705,3514.796956,0.016305429,-493.342926,100.1440048,-48.29825974,53.46265411,-2.595211744,9.355218887,15.54879189,5.596549511,18.15183449,-0.520840168,HumpbackWhaleBritishVirginIslands
sample72.wav,0.398241103,0.0089209,1751.008177,1632.336286,3596.792603,0.060399939,-487.103241,79.7311554,-40.78001022,48.47198868,-3.782723427,6.586468697,16.19340515,2.723782539,14.47227669,2.383703709,HumpbackWhaleBritishVirginIslands
sample73.wav,0.326718748,0.008060164,1881.833844,1610.703244,3720.010376,0.058867278,-496.9656372,80.56040192,-59.88240433,43.41173935,-17.85069275,11.10611439,19.01208496,-1.213208199,7.32784605,-6.176764488,HumpbackWhaleBritishVirginIslands
sample74.wav,0.584223211,0.005586752,1740.217462,1643.226252,3607.06075,0.024820964,-494.6670227,99.50565338,-49.64866257,51.62328339,-8.580943108,5.243839741,7.71192646,-6.953124046,4.732651711,-10.80025673,HumpbackWhaleBritishVirginIslands
sample75.wav,0.36231795,0.00622389,1954.520493,1629.0682,3734.814453,0.079592104,-503.3971252,80.18468475,-58.00818253,53.82822037,-17.86897278,3.244874239,11.27254486,0.267793447,14.88111019,-5.328768253,HumpbackWhaleBritishVirginIslands
sample76.wav,0.440643132,0.005691827,1947.397793,1652.954082,3764.472453,0.071411133,-504.4864502,80.53304291,-57.64938736,52.50052261,-15.8813343,4.519433975,14.00921822,-0.982452154,10.76359367,-1.810262203,HumpbackWhaleBritishVirginIslands
sample77.wav,0.558065653,0.004993686,1753.821756,1684.318256,3699.175008,0.018916377,-503.9547119,98.17837524,-47.86899185,57.31662369,-8.645644188,5.655923367,6.66791153,-7.129686356,7.369736195,-9.466383934,HumpbackWhaleBritishVirginIslands
sample78.wav,0.321207106,0.008320229,1901.534203,1562.602424,3671.062215,0.079904062,-488.7019653,83.84789276,-64.1656723,50.20031738,-18.16742325,4.115269184,13.01115131,-0.419657379,13.14800167,-3.027402878,HumpbackWhaleBritishVirginIslands
sample79.wav,0.386759937,0.007500291,1784.699057,1605.605229,3612.643433,0.064776385,-484.725708,86.13204956,-50.93969727,51.3566246,-13.45807934,-3.730361938,5.84946537,-4.082489967,11.20965481,0.875261664,HumpbackWhaleBritishVirginIslands
sample8.wav,0.567073107,0.00547778,1750.335478,1657.623925,3636.170451,0.020916974,-498.1072998,96.67783356,-50.29734802,50.86260223,-8.398657799,6.449090481,9.186835289,-6.179476261,4.883860111,-9.827706337,HumpbackWhaleBritishVirginIslands
sample80.wav,0.467000782,0.004053717,1719.481357,1618.268821,3592.156982,0.035079391,-511.8270264,113.7013779,-66.52849579,65.24380493,-14.99912071,5.19414854,4.695168972,-5.307683468,12.84810638,-8.788517952,HumpbackWhaleBritishVirginIslands
sample81.wav,0.539150238,0.003852372,1721.357982,1630.931421,3603.571574,0.031555176,-514.6143799,114.9518204,-70.93094635,68.66985321,-13.30142784,12.66027832,9.074556351,-0.970999122,16.59043503,-8.121936798,HumpbackWhaleBritishVirginIslands
sample82.wav,0.579174638,0.003959056,1720.210869,1663.203855,3632.681274,0.019341363,-524.8753052,113.7186356,-64.48592377,71.60940552,-13.27256012,17.72706032,11.36069965,-3.873536587,12.94936085,-10.1648016,HumpbackWhaleBritishVirginIslands
sample83.wav,0.549771369,0.004912401,1710.948912,1592.864724,3499.394735,0.040782787,-499.3503113,106.9881363,-59.2305336,66.3706665,-7.16563797,8.236642838,10.3925066,-0.669232547,12.46250629,-10.68070889,HumpbackWhaleBritishVirginIslands
sample84.wav,0.497139364,0.005457735,1640.361704,1661.730782,3583.384196,0.018315068,-507.4783325,100.7313995,-48.9016304,59.99802017,-3.941902637,7.910202503,11.75889206,0.844491303,14.2405014,-4.515140057,HumpbackWhaleBritishVirginIslands
